run_id	sample	strain	avg_cov_depth	avg_cov_breadth	E6_avg_cov_depth	E6_cov_breadth	E7_avg_cov_depth	E7_cov_breadth
HPV_150123_run01	KHCA-135	HPV58	141.17944785276075	0.8921267893660532	0.4222222222222222	0.4222222222222222	9.117845117845118	1.0
HPV_150123_run01	KHCA-103	HPV58	11.864775051124745	0.6368865030674846	0.0	0.0	0.6734006734006734	0.31986531986531985
HPV_150123_run01	KHCA-136	HPV71	62.233793704118455	1.0	52.40939597315436	1.0	54.62105263157895	1.0
HPV_150123_run01	KHCA-075	HPV18	425.25544100801835	1.0	316.57023060796644	1.0	441.8836477987421	1.0
HPV_150123_run01	KHCA-123	HPV33	32.451258060437475	0.7277784802124162	0.3466666666666667	0.3466666666666667	4.860544217687075	0.7993197278911565
HPV_150123_run01	KHCA-064	HPV16	104.46610169491525	1.0	106.51973684210526	1.0	124.85858585858585	1.0
HPV_150123_run01	KHCA-064	HPV33	26.885826273865217	0.7941585535465925	0.36666666666666664	0.36666666666666664	2.54421768707483	0.6360544217687075
HPV_150123_run01	KHCA-098	HPV68	8.099079519304526	0.5868064433648683	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA186	HPV70	6.032764073371284	0.6279569892473118	0.40461215932914046	0.40461215932914046	0.08787878787878788	0.06363636363636363
HPV_250523_run02	KHCA149	HPV16	5.186061219327093	0.9504174045029092	6.815789473684211	1.0	5.821548821548822	1.0
HPV_250523_run02	KHCA151	HPV53	25.182211477287186	0.9984730881791577	18.780645161290323	1.0	22.235849056603772	1.0
HPV_250523_run02	KHCA151	HPV56	5.125175270873168	0.7324410452517527	5.019230769230769	0.8782051282051282	13.61320754716981	1.0
HPV_250523_run02	KHCA179	HPV71	8.75886524822695	0.9746173945502054	8.40268456375839	0.9977628635346756	8.764912280701754	1.0
HPV_250523_run02	KHCA169	HPV56	5.67151051625239	0.7702995538559592	4.331196581196581	0.8739316239316239	14.682389937106919	1.0
HPV_250523_run02	KHCA213	HPV18	5.364006618302151	0.9618174875906834	4.6918238993710695	1.0	6.710691823899371	0.8427672955974843
HPV_250523_run02	HPV019	HPV90	98.22967757998258	1.0	79.39821029082773	1.0	111.34680134680134	1.0
HPV_160823_run03	KHCA-263	HPV52	25.794258373205743	0.904558045832284	1.425055928411633	0.6241610738255033	0.02666666666666667	0.02666666666666667
HPV_160823_run03	KHCA-306	HPV16	31.163420187199595	0.9996205413609917	34.19078947368421	1.0	33.09090909090909	1.0
HPV_160823_run03	KHCA-289	HPV56	223.18929254302103	0.9975780752071383	168.1517094017094	1.0	624.3962264150944	1.0
HPV_160823_run03	HPV019	HPV90	80.04618448898295	1.0	65.99328859060402	1.0	95.02356902356902	1.0
HPV_160823_run03	KHCA-330	HPV39	11.394484871696667	0.6779011872845653	4.0419287211740045	0.6792452830188679	0.0	0.0
HPV_160823_run03	KHCA-298	HPV16	21.92006071338224	1.0	20.29605263157895	1.0	21.117845117845118	1.0
