run_id	sample	strain	avg_cov_depth	avg_cov_breadth	E7_avg_cov_depth	E7_cov_breadth	E6_avg_cov_depth	E6_cov_breadth
HPV_11092024	KHCA-078	HPV91	0.07632437860908863	0.018704494099924678	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-078	HPV16	2.4509233493549205	0.1403996964330888	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-078	HPV61	0.03805232194267117	0.014519964951808738	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-078	HPV18	0.019345806287387045	0.019345806287387045	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-075	HPV97	0.2662246589315313	0.022057886013005228	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-075	HPV16	0.5767771312926891	0.28762964836832783	0.0	0.0	0.017543859649122806	0.017543859649122806
HPV_11092024	KHCA-075	HPV70	0.00961416824794434	0.00961416824794434	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-075	HPV18	13540.981163293878	1.0	11761.374213836478	1.0	2033.748427672956	1.0
HPV_11092024	KHCA-075	HPV45	0.13858488164927463	0.02061593280733011	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-213	HPV97	0.019125334693357133	0.019125334693357133	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-213	HPV16	0.1440677966101695	0.12180622312167974	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-213	HPV70	0.00961416824794434	0.00961416824794434	0.23030303030303031	0.23030303030303031	0.0	0.0
HPV_11092024	KHCA-213	HPV18	3272.0089092528956	0.9803996436298842	2596.874213836478	1.0	497.1656184486373	0.939203354297694
HPV_11092024	KHCA-229	HPV62	1.2018042511122096	0.18017795353435492	0.0	0.0	0.680089485458613	0.5480984340044742
HPV_11092024	KHCA-229	HPV97	0.10557184750733138	0.021802881550427134	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-229	HPV16	0.1922590437642297	0.09638249430812042	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-229	HPV18	2416.1597301769125	0.9742904416443935	1981.8427672955975	1.0	309.1069182389937	0.8574423480083857
HPV_11092024	KHCA-229	HPV30	0.058074375955170655	0.03094752929190015	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-229	HPV45	1.0221430389412065	0.3407991855433953	0.4735202492211838	0.34579439252336447	0.7966457023060797	0.43186582809224316
HPV_11092024	KHCA-328	HPV16	0.3890715911965596	0.11662028838856564	0.2558922558922559	0.2558922558922559	0.0	0.0
HPV_11092024	KHCA-328	HPV18	0.2321496754486445	0.10105638284332442	0.4779874213836478	0.3333333333333333	0.0	0.0
HPV_11092024	KHCA-237	HPV97	0.11487951039143185	0.021675379319138086	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-237	HPV16	0.11535542625853781	0.09992410827219833	0.0	0.0	0.07017543859649122	0.07017543859649122
HPV_11092024	KHCA-237	HPV18	4755.803741886216	0.9996181748759069	3904.5188679245284	1.0	741.3522012578617	1.0
HPV_11092024	KHCA-237	HPV45	0.09353525069992365	0.029524051921608552	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-056	HPV16	0.07690361750569188	0.04363774348596003	0.0	0.0	0.0	0.0
HPV_11092024	Undetermined	HPV91	9.233366808937987	0.7687672608586492	25.60942760942761	1.0	9.923076923076923	1.0
HPV_11092024	Undetermined	HPV62	0.028175976272862086	0.021131982204646564	0.0	0.0	0.0	0.0
HPV_11092024	Undetermined	HPV58	0.18456032719836402	0.11030163599182004	0.0	0.0	0.0	0.0
HPV_11092024	Undetermined	HPV68	0.252620813091281	0.01048325236512401	0.0	0.0	0.0	0.0
HPV_11092024	Undetermined	HPV97	0.019125334693357133	0.019125334693357133	0.0	0.0	0.0	0.0
HPV_11092024	Undetermined	HPV31	0.9797775530839231	0.384479271991911	1.0437710437710437	0.5454545454545454	0.31555555555555553	0.24444444444444444
HPV_11092024	Undetermined	HPV16	3256.684290412345	1.0	405.016835016835	1.0	915.7149122807018	1.0
HPV_11092024	Undetermined	HPV33	8.484890630926792	0.5869262865090403	0.0	0.0	1.3711111111111112	0.4688888888888889
HPV_11092024	Undetermined	HPV70	57.63466160657811	0.6555344718532574	0.3151515151515151	0.31212121212121213	1.849056603773585	0.2180293501048218
HPV_11092024	Undetermined	HPV18	792.6408298332697	0.9786177930507828	697.0503144654089	1.0	131.49895178197065	0.9371069182389937
HPV_11092024	Undetermined	HPV30	17.086984207845134	0.9998726439123791	12.650943396226415	1.0	13.194805194805195	1.0
HPV_11092024	Undetermined	HPV45	0.3560702468821583	0.14914736574191906	1.2834890965732086	0.3956386292834891	0.31865828092243187	0.2641509433962264
HPV_11092024	KHCA-298	HPV91	265.6865428069294	0.9330906351995983	757.1548821548821	1.0	281.5940170940171	1.0
HPV_11092024	KHCA-298	HPV43	0.05717868338557994	0.04037617554858934	0.5066666666666667	0.31333333333333335	0.0	0.0
HPV_11092024	KHCA-298	HPV16	24482.69251201619	1.0	2440.4915824915824	1.0	6286.3640350877195	1.0
HPV_11092024	KHCA-298	HPV18	0.09660175639557082	0.07852870052182767	0.2389937106918239	0.2389937106918239	0.0	0.0
HPV_11092024	KHCA-064	HPV31	31.167593528816987	0.6562184024266936	19.636363636363637	1.0	8.624444444444444	0.6733333333333333
HPV_11092024	KHCA-064	HPV16	27417.72413356944	1.0	3421.973063973064	1.0	8129.565789473684	1.0
HPV_11092024	KHCA-064	HPV33	266.603236818814	0.8577569857124795	0.5170068027210885	0.5170068027210885	35.56444444444445	0.8133333333333334
HPV_11092024	KHCA-064	HPV70	0.03845667299177736	0.03516761543327008	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-064	HPV44	0.038810162134558915	0.038810162134558915	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-064	HPV18	0.14509354715540282	0.12243858979254169	0.44339622641509435	0.29874213836477986	0.0	0.0
HPV_11092024	KHCA-064	HPV30	0.01935812531839022	0.015155374426897605	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-306	HPV31	0.00935288169868554	0.00935288169868554	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-306	HPV16	24278.075259296736	1.0	3437.86531986532	1.0	7287.230263157895	1.0
HPV_11092024	KHCA-306	HPV70	0.028842504743833017	0.028842504743833017	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-306	HPV18	0.09672903143693522	0.06885579737813415	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-306	HPV30	0.00967906265919511	0.00967906265919511	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-306	HPV32	0.00954653937947494	0.00954653937947494	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-306	HPV35	0.057875364894022084	0.019926386597283918	0.0	0.0	0.0	0.0
HPV_11092024	KHCA-306	HPV52	0.009569377990430622	0.009569377990430622	0.0	0.0	0.0	0.0
