run_id	sample	strain	avg_cov_depth	avg_cov_breadth	E7_avg_cov_depth	E7_cov_breadth	E6_avg_cov_depth	E6_cov_breadth
HPV_250523_run02	KHCA181	HPV58	1.699642126789366	0.4694529652351738	0.0	0.0	0.0	0.0
HPV_250523_run02	Undetermined	HPV71	0.16809754883663058	0.12118949856911783	0.0	0.0	0.6711409395973155	0.6442953020134228
HPV_250523_run02	Undetermined	HPV90	1.286069961409187	0.4788995393999751	0.6801346801346801	0.3400673400673401	1.6890380313199105	0.8478747203579419
HPV_250523_run02	Undetermined	HPV16	0.07285605868960283	0.0650139134834303	0.0	0.0	0.0	0.0
HPV_250523_run02	Undetermined	HPV70	0.03820366856419987	0.03820366856419987	0.0	0.0	0.0	0.0
HPV_250523_run02	Undetermined	HPV66	0.0217280163599182	0.0108640081799591	0.0	0.0	0.0	0.0
HPV_250523_run02	Undetermined	HPV18	0.03792796232658776	0.01896398116329388	0.0	0.0	0.0	0.0
HPV_250523_run02	Undetermined	HPV52	0.03789977335683707	0.03789977335683707	0.0	0.0	0.0	0.0
HPV_250523_run02	Undetermined	HPV53	0.05764092123679857	0.05764092123679857	0.0	0.0	0.0	0.0
HPV_250523_run02	Undetermined	HPV56	0.06449968132568515	0.033779477374123644	0.4025157232704403	0.20125786163522014	0.0	0.0
HPV_250523_run02	KHCA149	HPV16	5.186061219327093	0.9504174045029092	5.821548821548822	1.0	6.815789473684211	1.0
HPV_250523_run02	KHCA149	HPV53	0.03830003817279552	0.03830003817279552	0.0	0.0	0.0	0.0
HPV_250523_run02	KHCA179	HPV71	8.75886524822695	0.9746173945502054	8.764912280701754	1.0	8.40268456375839	0.9977628635346756
HPV_160823_run03	KHCA-328	HPV90	0.018672973982322916	0.018672973982322916	0.0	0.0	0.0	0.0
HPV_160823_run03	KHCA-323	HPV90	0.01854848748910743	0.01854848748910743	0.0	0.0	0.0	0.0
HPV_160823_run03	KHCA-235	HPV51	0.4718237704918033	0.2338627049180328	0.0	0.0	0.0	0.0
HPV_160823_run03	KHCA-229	HPV18	0.34631538755250096	0.22069492172584956	0.0	0.0	1.0545073375262055	0.6582809224318659
HPV_160823_run03	KHCA-332	HPV90	0.018797460475538406	0.018797460475538406	0.0	0.0	0.0	0.0
HPV_160823_run03	KHCA-332	HPV16	0.06349607892739692	0.03883126739185429	0.0	0.0	0.44298245614035087	0.22149122807017543
HPV_160823_run03	KHCA-305	HPV58	0.07285276073619631	0.05572597137014315	0.0	0.0	0.0	0.0
HPV_160823_run03	KHCA-237	HPV18	1.8359424716813033	0.7146493572610411	1.0566037735849056	0.6257861635220126	2.3291404612159328	0.9266247379454927
HPV_160823_run03	KHCA-298	HPV91	3.606326889279438	0.7019834295756967	7.488215488215488	0.9730639730639731	3.675213675213675	0.9017094017094017
HPV_160823_run03	KHCA-298	HPV16	21.92006071338224	1.0	21.117845117845118	1.0	20.29605263157895	1.0
